registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/redis-proxylog-5.0.9,1.4.1,sha256:7014fab71d173aef91e94e67f0ac9ba228a3d15ae898468bafc58dcc14ad028f,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.4.2,sha256:510ef25700c63796ab43e61f2a7222b164bc3063d3fb8e7010e80b09fccfb281,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.4.2,sha256:2e79c915a50af87a57b9b8cc727e45986d356bd15b10847220c96b4810efde92,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.4.2,sha256:bd9b6d5634ca260b46bb8e74bca37ba290a90abc2514a631a383044c370cd7b2,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.4.2,sha256:4b8337b43bc1533329a911695e23cd93baeeb5fff5a250598b2e11f43ae47879,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.4.3,sha256:1041a0f7c2dd8a8886fe1bc22ea20c3ef8a60c44da77e27e1c7232111c6c2c54,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.4.3,sha256:87121bef639910da91ede486706c1c4840b15e31a1d1e5dc5c3a48a55465d701,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.4.3,sha256:a6bf03767ca72fddbcbb2b83fc8cfb3fd71ef1477af78d6c6d7834bdf77c00b8,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.4.3,sha256:84b4b5fa30b738631cca76a08c77526e33faad9f66727a8dee1b9afc0b1c65e7,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.5.0,sha256:39aad60d1109bce2528af49fa867f9b7bc4f01df9758e2bb72ccb80de51c04ff,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.5.0,sha256:b018eaf47aa51cd3f51c15a39eba05f2231e77993ba8d30183077db3dfaf6ebf,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.5.0,sha256:0ca80a10dd261e7dae2e5f0853ff0e8d637d9848a850f20d2a37e5493d13f586,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.5.0,sha256:ba96c8df29872fc21972d14094551224eda1fa742f5b83600abf8953e70e21cf,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.5.1,sha256:1eb1479c8d72eacc1b984c1d5b7266e878bcb3245881d6626ea0e0942b07b2ac,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.5.1,sha256:f6d19be5c27743001387529cbaae9005483cc17d166a2a401ee24fb2c2d63d18,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.5.1,sha256:d923ce867bf3da0d9190487741b0fa00e4eaabb2c5ce1eac7f1d319a3cb759f8,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.5.1,sha256:474c618f9c6cd41359ee4239a3a829b1bb7f7acc6ba6d3e33aea625cd5511790,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.5.2,sha256:d965717240e1df0bcdf6b1d53efd6d44d5c8e03e23a4fa46cccbc4ed786e88a2,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.5.2,sha256:da61f48affdc50e43849d3ec425920d35f51484ca52b007c8f095ac5d3368426,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.5.2,sha256:46ceeedec8004b86845c1b76adfe5656ec0a167d58529e88b91b3fde753de442,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.5.2,sha256:47d93912927bbb27445e88eb62ae744dcc90d529d4eaa0c4e5f80af953b13853,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.5.2,sha256:a26c743d2c1dc90b4ed452ca679435186496a152275dda79765c75761b17db6d,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.5.2,sha256:d3531a3d860d3a3b619477094f5e3ca79453f53fde23c3beeb3d9c3e92ab7db8,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.5.2,sha256:10bbfa923ba2faa142ba097b9b79a5b086121b4b0c1ad9a7d4681f8b83ae065f,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.5.2,sha256:8ddc9f9122f73c610f633903ad7c94607bbae8de33a6d1bc307edce0d127b94c,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.5.3,sha256:44796bdf3526c2709e1be8494db21afac64a8364e404e4515844f0dcd564e452,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.5.3,sha256:94899dad963f5d5dbba5fa4cc410976cda850767dd132360c5acf4c208e9cf08,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.5.3,sha256:372261ddf07c66bd98f5e80308239d5e12d492e423f2e446b4b17a9c8f3f16f8,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.5.3,sha256:89f4da1d23662c6c7565a58a660f030897d2886ef76d234daf9e7183353b1737,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.5.3,sha256:91eb3342571ebc805addd6c8b8e305ade3d6b839eb5ed9db1e6d017d676dc400,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.5.3,sha256:e3bbadc82e493ef16d8c309a3446f56319a52bcef952c21d4a38da9a94d6d8c0,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.5.3,sha256:00cd82f060fff495c38655e62a94f8b29bac4a676ad50564a0bdf75bf6add5a0,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.5.3,sha256:29f98cea0eb85ac1bbfb328aca7a92a4acf05f0319f4f1edbfc01eb7b3dd14e9,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.6.0,sha256:baac69557dd4e3d564cd4290d9d3c0508df20291659d994ae764085ca50513c9,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.6.0,sha256:26dc48deb70a594ad3f39e3345af8293716fbc255fa345c430bd93738a7412fd,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.6.0,sha256:4fb5be9dc7667a8c1cb37193dd4ee1c54ee7ef0680ed8cd54646b527b73684b0,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.6.0,sha256:84ad78a0783411b01a41cd67ea63868982442c73970c6feab8ac223a472920e4,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.6.0,sha256:92fd21ade002fda5cc811beb1835c455496d5770d9cc6275ab78621b221982e1,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.6.0,sha256:442185913a7e25d2f687d8d51cf136bd50964bf6d329fc6e4719e5f1a7d129b8,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.6.0,sha256:4a70787abe84bfa8c0539718619a407ea7f50f55acca53578cef864584d4ba4d,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.6.0,sha256:329bee9b930c42b7e74e8985694dd48e30f0fa66ed8c6b8e23094a94b98c784e,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-6.0.16,1.6.0,sha256:03a1fe890db9cb747a17b492b069b1acc0b3a4f4aaa9a1a00f0a0cb5667d2a13,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-6.0.16,1.6.0,sha256:351ddf2944901fc4d60e1609cf6b7efc5adad15d91ec730903019ecab3c111bc,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-6.0.16,1.6.0,sha256:2a70321aa0d3864d911b6953e326591d310e1f7f1dcfacce4870fa679945a390,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-6.0.16,1.6.0,sha256:71255c9edada15cbae7d8567adaf3f3731ca81acc3b8f052d6cd797aae1c59fa,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.6.1,sha256:f4f47f1f36990c93d82eda0a27c80d96bc95a4ebef5213ddabb73573ae4fa9cb,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.6.1,sha256:e53c2b3634481a4e114093e64f45bf46ff9671d4c931d8af2bdf7e00c586840c,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.6.1,sha256:d479514b80bfd8e4d846aa195f823044409035863377877dc2862e64fbe3c4e5,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.6.1,sha256:0b789926c45e7274b5e3e24f178f70f7e2870c0157a976c27f8f74316d9863b5,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.6.1,sha256:40efa4dc8de6a73dd5d8917289cff88a33c508d5330103c74ed81748647055fa,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.6.1,sha256:470f50a3ead043cde4effe1f137a4e8f50aced86983c3eec17260a5ac533b052,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.6.1,sha256:d05fe7282b75e922b21e52734958541c9725b3b41a5db74d295fdb4f55fac914,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.6.1,sha256:459c772bb8139abc192682995237b4b8335d28b2c638aeee35a2f332ea17ebea,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-6.0.16,1.6.1,sha256:9d02100bc8368e27ca11bcc0c41517505f830997141942fbe45a6c6f43d3cea6,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-6.0.16,1.6.1,sha256:77aa938972e570b58728e2283c38ca28e5305deae7c37832f22736dd7f399875,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-6.0.16,1.6.1,sha256:e6ac5167affd56bd72119cb30a097f0cbab6e06518c3a5a589a86aa3af053533,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-6.0.16,1.6.1,sha256:50ba4b6d5097e2817a92183ca0dd032145ea67633c71dd625658c643c3b24455,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.6.2,sha256:b061f174a90c041a78708386f8141d1a851f9ef88eea86949c22a687ada770e9,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.6.2,sha256:4d2d7a11e1e6f8368847d6a9dcdf25fc64369492f5a4a3e2531c499a36c1334b,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.6.2,sha256:49d96473825cdf9b699dfda91859fa8e40f137964cd36b6fc235d4721bbe6800,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.6.2,sha256:6c61a14f3840fa4b9f515677159f9cdf278ac52211669038382bfd7638c5a5ff,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.6.2,sha256:7fe7e89cd629189f0094cab1cc75783031c116269a8caa32bb1507a3a21f0b4d,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.6.2,sha256:22cc4419f0aa1e1de646dd95be94cd3b4f34358f741b72c830adb97c67603d53,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.6.2,sha256:d4f6f9e5a7889299cc91c88a02ee3d99296916c0bda4c5a4e1e54af6aa200f71,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.6.2,sha256:876122ab7d9c44b74e2f34cc994d4f816073bcfa7ef045d7c2a08140cc8ae431,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-6.0.16,1.6.2,sha256:c0920ffca40f3e1e5434920b0fa6d4be0fe5471a6089042eb3ed11757e29e96f,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-6.0.16,1.6.2,sha256:b7b24fdfdc23f65f0680a92428a955a26d23822e4a4803d57168f6db40f17bb0,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-6.0.16,1.6.2,sha256:85753bb3cd840eda76d9176e0bceb74de25ebebdb55776b06b1c13476cc11e50,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-6.0.16,1.6.2,sha256:30add696f343524f2ad7fa64861269eaaff05e29421532e12c1f724715254051,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.6.3,sha256:db880d2a7426f45dc0ba3a44d96a34570005f4e42db0a5adbab0a8d86454ee4c,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.6.3,sha256:9a4f228b40c20d52ee86ef51ea5aa03186b0fb747f9f67ffece061187911c64a,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.6.3,sha256:1f8e69a8fb06dda094be08b66642b0b530c6a29f47a975dee5370a7535caec76,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.6.3,sha256:d07886462d338002d436cc187babfc29c05bcfaf3ba47e37874a0472731c4517,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.6.3,sha256:fcc3f3e468c70bc509ae19d4aceb543d4e30bf6b723a800bb1f6f75a0cd6d420,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.6.3,sha256:753598f9f1e00081f81e6d784c10c2756dac7d4e6c89966dea70368e9d8ce6a9,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.6.3,sha256:5112fad27bc16a860b9110435391a8e80946109cd9385783d5b3c46c8d76f81b,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.6.3,sha256:f29ee59a1326676aadcd63c080711271286ae142c4ed30062568484aad363b7e,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-6.0.16,1.6.3,sha256:2ac3b6cf208d191f3e61959e70dede725425088854b645d792a016be131134cb,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-6.0.16,1.6.3,sha256:13e444d50d69ecce3a45e65b4c9bae69ed5652d26595299a6cc68ce2d3eed70a,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-6.0.16,1.6.3,sha256:0e618d8e3af166abe7d05e1f4320278f08a900af006ca4fd7dc2b051a753ed2d,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-6.0.16,1.6.3,sha256:9c80be4a126a1b2b8fec5bbb66db99100b18f762a79e348f6355313b6b1dc498,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.6.4,sha256:bf84e82c42fd1d0b52ac6a77b8d29815a4f43c19305acc263e9c6f75ad9e6b33,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.6.4,sha256:e5d131bafd6a9208b2f36ab6589a0fb7c80edb2410b0e0bcf5d3d6a04879413a,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.6.4,sha256:de7a17b62e22ca5396390bfc7236503d2cf80194abc37b1bf52b672388dc713a,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.6.4,sha256:91e280f2157d9e5fc6c6e551219aa3d41a039b5f7b0c5602b8eb6057a246f7f1,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.6.4,sha256:56928bcb354e72b2758cca1994fb0b55fcc4e1bafe4423473699a40f46714956,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.6.4,sha256:1df4dc62ca9825aace00ac52ba4bbd8dcb5624d30093c8ddfd50694d777e888c,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.6.4,sha256:5c9060779cfc4a96686458b328ed09cec70f0f982f16fd1838af171ffbc41147,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.6.4,sha256:be738c9e52bb04365f04bfb9904e2b77d95816c4be84882b1b768d790f0c1b9c,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-6.0.16,1.6.4,sha256:2cdf8624ff112b96264b7d20a3ee0bd209b8bb7fa2ed00504ca5ee5b3f2e8cc5,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-6.0.16,1.6.4,sha256:12e7c3946ee6fbbf8a821c2f101f5dad89492347b856fb195725d4e404935461,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-6.0.16,1.6.4,sha256:d6f678d6a7f683b0a86b39a2bf092aab72da56243b6787ca9de122abb1bbf037,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-6.0.16,1.6.4,sha256:23dca8260d6b7d883e0347218269bf340cbef2900a095b88dbd699d1cff7c4e3,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.9,1.6.5,sha256:52ea0eb016f850b6c39a8b0b0ca70eb00b978a9083771bad7f025bffd992e56a,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.9,1.6.5,sha256:b6b72ce070ab416d1da9169f48eac843543f22f61ad7825d0bfedf56fef34de5,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.9,1.6.5,sha256:a7e679cebdd5013dbd50049430c39b82c30bd19f402a530a77ebda3c124132a9,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.9,1.6.5,sha256:ad19d0d1eeded6aac6faca0129d72c31df3dd0939c9f2d106c0beda03790a78f,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-5.0.14,1.6.5,sha256:995472cfca0aae9eb6f084ea9715fb2aee137b510181f127eec8ae8a1c2ca44d,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-5.0.14,1.6.5,sha256:473d0579c9b0a9fec3876adb33dc0e0c852460af6f684f3ac2b43df956472fba,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-5.0.14,1.6.5,sha256:d35e29abbe2b1a283ac428afda4f52d285ddc9a1e1b866b151308e3e12a7f02a,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-5.0.14,1.6.5,sha256:cb2658082bdbe93e9c3491966ba048f8f466ea9dc5eed79b5becedb46ec0c60b,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-db-6.0.16,1.6.5,sha256:285ff77a013720852437f88d2eaa470aa1593d04c0cbb51eea7098ed50bf77a1,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-mgmt-6.0.16,1.6.5,sha256:f0eac392a0ce7a0c00909b3251ed7b4e0167168983a86eba8797d0138602cd15,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxy-6.0.16,1.6.5,sha256:1d28773d8a7332fd8c7f3d8118ed805c9e511c39355ce413bc6724671561b227,LIST,"","","",0,CASE,"",""
cp.icr.io,cp/redis-proxylog-6.0.16,1.6.5,sha256:0bf452e42f1eb81a48ad92c7766311b5536601efd46941edac7aec094ba51df4,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.2.3,sha256:fa4883c3b1f72771accf1ba122a4f37233b16d68c8dc58f4525300b470158c3e,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.3.0,sha256:55ea726ad0722af6db43304766cd868d6f8c24cc1ce2f4c30e32d62a4e631192,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.3.1,sha256:fc49f7e2ad11771df2702d46bbbf999897b0c1688ebf237aad0b2c5634b294d9,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.3.2,sha256:d3b2d598a71197f7e8627d954bac1844b2ec7d5e74db73398c9f35e30439937e,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.3.3,sha256:28cdc84626c1101d00576b0a1bcdbdf77e8feccfa3477875eaf1392e3f8e1b31,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.4.0,sha256:e06afe0e558004173aa1b31ee454c6bd3278d8071ceb123747da9fdca086e749,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.4.1,sha256:24bf6d82f39fceaab576de5664555d73c66cad07801b36774a49d5e0ca4729e8,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.4.2,sha256:1390e546516fea85f010cc3e515f1d980c609626e8a5b2162ea10b6b4e25f61a,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.4.3,sha256:3b6523aa8bfe5347f249b74d1ad7ed4348175e1fb4e3b8e373343ae5232a40c7,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.5.0,sha256:7aa31922c925c2aaa9402a38532c42356f7d88d3004471f80e8af831767f7027,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.5.1,sha256:86df1f1f262f0f412c47b7e60ebd9afc023daee17f77ec32630523aa5efd0505,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.5.2,sha256:1fba267ce1704bcbd8f1f53c4a2c7f8e8c588d596b2ba73ff9f8168692f6b16f,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.5.3,sha256:4eb629410db2c8227d7009cc2aa98f38d730fb92c8fef827ef08f0d85d31dcb8,LIST,"","","",0,CASE,"",""
icr.io,cpopen/ibm-cloud-databases-redis-operator,1.6.0,sha256:f0b4c2c0119606a6d3c4a420528320647b27c7a6e6784791dcd216936721c47a,LIST,"","","",0,CASE,"",""
